message_uid,conversation_id,candidate_cluster,customer_text,weak_intent,weak_margin,weak_dist_best,silver_accept
2767727::cust0::2767727,2767727,11,[MENTION] you rebook my flight and pushed my travel plans back a day. I somehow missed this when you emailed me the new itinerary. Can this be resolved? I'm traveling in Europe and didn't expect to have to stay an extra day/night,missed_connection_rebooking,0.0365,0.5226,True
2767727::cust1::2767725,2767727,9,[MENTION] That would cost me $2/minute to call :/ is there anyone who could help me via DM?,change_fee_dispute,0.005,0.7026,False
2767729::cust0::2767729,2767729,5,Great music in the cabin while we wait to take off! Thanks [MENTION],other_non_actionable,0.0053,0.7536,False
2768584::cust0::2768584,2768584,0,"[MENTION] I ask on behalf of all those afflicted with food allergies, mine being gluten, please label your food options at your lounges with more than just V, and also please provide more gluten friendly options. [URL]",other_non_actionable,0.0219,0.6943,True
2768588::cust0::2768588,2768588,1,[MENTION] very surreal exp on flight dfw to mpls flight 239 11/20/17.I know racism &amp; wrong passenger had let her seat down on my knees &amp; refused to raise up &amp; the flight crew backed up saying they can do nothing.If it was an elderly white person or white seat would of came up. [URL],staff_conduct_complaint,0.0163,0.6574,True
2768588::cust1::2768586,2768588,1,"[MENTION] What I experienced not only as passenger,but as human being was completely vile &amp; confounding.The spirit, disposition, diction I receive from stewardess &amp; crew totally defied logic &amp; basic common courtesy respect. It was nothing but micro and macro racism at it is finest.",staff_conduct_complaint,0.0301,0.6985,True
2768591::cust0::2768591,2768591,10,. [MENTION] I have never in my life been charged to check a bag on an international flight. 😡,forced_gate_check_complaint,0.0178,0.659,True
2768591::cust1::2768590,2768591,1,[MENTION] We have a regular bags and regular tickets. We also weren’t even offered courtesy boarding while traveling with an infant. Customer service is rock bottom.,change_fee_dispute,0.03,0.6463,True
2768594::cust0::2768594,2768594,2,"[MENTION] flight 1303 delayed for cleaning. The plane stayed overnight in Miami, but your team only found out it was dirty 30 min before boarding, #really? Can you not check them during the hours it was parked?",baggage_delayed_lost,0.0051,0.6133,False
2768598::cust0::2768598,2768598,1,"After 6 delays w/ [MENTION] and having to pay 3 times for extra legroom seats due to system error, we got a 7 AM flight next day crammed in the middle. And my #pregnant wife was denied support by gate agent! What did we pay for? #HappyHolidays are not flying #AmericanAirlines!",flight_cancellation,0.0245,0.6857,True
2768598::cust1::2768597,2768598,1,[MENTION] You could’ve helped and refused. Your scripted response to the DM was insulting. Your #flightattendant was uncooperative and we were more than polite. #AmericanAirlines entire staff needs to go through #CustomerService training. [MENTION] will be hearing about this. #unlawful air! [MENTION] And what kind of timeline can I expect? I asked you through multiple direct messages and never got an answer. [MENTION] [MENTION] [MENTION] should do an article on what you #Airlines are getting away with. The #holidays are supposed to be joyful. It seems you use it as an excuse to swindle. [URL],staff_conduct_complaint,0.0095,0.6279,True
2768598::cust2::2768600,2768598,6,"[MENTION] A good practice when changing 2 bad seats to 2 other bad seats, is to let the traveler know so they don’t spend all the time in the layover trying to figure out why boarding passes were revoked. I guess I’ll eat in the next airport since #AmericanAirlines doesn’t serve real food.",seat_assignment_change,0.0141,0.5494,True
2768604::cust0::2768604,2768604,7,Hmm [MENTION] you just sent me an email to pay $1500 to guarantee Platpro for next year. Here is first class. Here is me not upgraded. [URL],seat_upgrade_request,0.0718,0.7741,True
2768604::cust1::2768603,2768604,7,[MENTION] Hmmm. Not first time. No worries. Keeping my $1500 and in 2018 I am flying convenient times (regardless of airline) and buying the seats I want. You may want to rethink your loyalty program.,change_fee_dispute,0.0151,0.6154,True
2768607::cust0::2768607,2768607,6,"[MENTION] if you pay for an upgrade seat you get boarding group 6? If you have to cancel, no refund. Guy at TPA 582 is rude! #nomoreamericanair #rude",seat_assignment_change,0.0028,0.5846,False
2768610::cust0::2768610,2768610,11,[MENTION] stop overbooking your flights.,missed_connection_rebooking,0.0202,0.645,True
2768610::cust1::2768609,2768610,0,[MENTION] Be an industry leader and change the practice.,staff_conduct_complaint,0.0313,0.8005,True
2768613::cust0::2768613,2768613,1,[MENTION] Dirty flight &amp; rude staff chasses away customers #CSSUCKS [URL],staff_conduct_complaint,0.0512,0.5868,True
2768613::cust1::2768612,2768613,3,[MENTION] It was full of crumbs not just a bottle,other_non_actionable,0.0186,0.8037,True
2769337::cust0::2769337,2769337,10,"[MENTION] Why are Groups 1-8 last-min. ✔️ bags all comped, but B.E., 1 personal, no overhead, are charged? I'd love to fly anything else, [MENTION] And I'd love to even check a bag, but I can't afford it. That's why I'm flying B.E. No notification beforehand of limited items/space, [MENTION] but luckily only had one carry-on. I'm a loyal AA customer, love you guys. Just confused. 😕 #savingmoney #visitingfamily #happythanksgiving",forced_gate_check_complaint,0.01,0.5669,True
2769337::cust1::2769333,2769337,8,"[MENTION] Yes, I understand, and I'm grateful for that. But that didn't really answer my question.",other_acknowledgement_thanks,0.0593,0.6012,True
2769341::cust0::2769341,2769341,0,. [MENTION] nice job on the Admirals Club reno at #ORD. Nice decor and great spread.,positive_feedback_praise,0.0618,0.8173,True
2769341::cust1::2769339,2769341,8,[MENTION] Happy Thanksgiving!,other_acknowledgement_thanks,0.0525,0.5741,True
2769349::cust0::2769349,2769349,9,"Hey [MENTION] , why do you hire people that are non customer service ?",staff_conduct_complaint,0.0109,0.7803,True
2769349::cust1::2769347,2769349,9,[MENTION] You should check your training then. The attitude sucks,staff_conduct_complaint,0.0311,0.7177,True
2769349::cust2::2769346,2769349,9,"[MENTION] If you had them spend as much time ensuring a good experience, as they do pushing your Credit Card down our throats maybe ?",general_dissatisfaction_venting,0.0106,0.7039,True
2769996::cust0::2769996,2769996,9,"[MENTION] has the best customer service, hands down! DCA resolution staff is saving my life right now!!!",positive_feedback_praise,0.0535,0.6077,True
2769996::cust1::2769995,2769996,0,"[MENTION] Fran St. John at DCA deserves a raise, a promotion, unlimited vacation time, flexible hours, and cupcakes every morning! She is an ANGEL 😇",positive_feedback_praise,0.0671,0.7057,True
2769999::cust0::2769999,2769999,0,Y'all having Black Friday/Cyber Monday sales? [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION],other_non_actionable,0.0231,0.7752,True
2770002::cust0::2770002,2770002,10,". [MENTION] ’s check-in Kiosk Miami ( [MENTION] ) needs more help agents. People are getting confused with checking in &amp; bag drop off lines. Otherwise, on time departure and smooth experience both on air &amp; on land. #travel",flight_status_inquiry,0.002,0.6535,False
2770002::cust1::2770001,2770002,3,[MENTION] Anytime!,other_acknowledgement_thanks,0.0476,0.6048,True
2770005::cust0::2770005,2770005,0,What a pleasure to deal with the [MENTION] gate agent at Greenville Spartanburg this AM. #dfw #gateagents need to come here and learn how to treat customers.,staff_conduct_complaint,0.0173,0.7952,True
2770005::cust1::2770004,2770005,9,[MENTION] Yes. Shows me there are gate agents (not at #dfw) who can do it right.,staff_conduct_complaint,0.0066,0.6935,True
2770005::cust2::2770007,2770005,4,[MENTION] I will via [URL],baggage_damaged,0.0558,0.5726,True
2770011::cust0::2770011,2770011,10,[MENTION] and this $50 checked bag fee at the gate has me shook! What happened to $25? Smdh,change_fee_dispute,0.0441,0.6691,True
2770011::cust1::2770010,2770011,8,[MENTION] Traveling* but noted. Thanks!,other_acknowledgement_thanks,0.0448,0.5868,True
2770013::cust0::2770013,2770013,11,[MENTION] hi! I've flown POA-DFW three weeks ago but only one leg of the flight seems to have been credited on my account. Can you take a look at this for me?,flight_status_inquiry,0.0349,0.588,True
2770015::cust0::2770015,2770015,6,"[MENTION] ""we will board by groups..."" Have yet to see a gate agent actually enforce this--pretty sure there aren't 20+ Concierge Key passengers on a 30 min flt from CHS-CLT... So glad I made Executive Platinum this year...ugh...",forced_gate_check_complaint,0.0017,0.7071,False
2770017::cust0::2770017,2770017,5,"Wish I was going to DFW TO PSP [MENTION] [MENTION] today !! I need a break !! Upset and sad :( Yes, I would fly [MENTION]",missed_connection_rebooking,0.0434,0.7105,True
2770019::cust0::2770019,2770019,9,"[MENTION] How about getting your S*** together. Lost bag tells me one thing. Status on line another, email a third. All I get is a recored voice. How can I talk to one of your incompetent employee's?",baggage_delayed_lost,0.0316,0.6336,True
2771072::cust0::2771072,2771072,2,[MENTION] my flight was delayed and my connecting flight leaves in 9 minutes and I’m standing on the plane waiting to get off what do I️ do can u hold the plane or something it’s 1490 Philadelphia to Boston at 8:30 [MENTION] I’m literally begging I️ want to see my mom so bad,missed_connection_rebooking,0.0403,0.6015,True
2771078::cust0::2771078,2771078,1,"[MENTION] Not only are you S.FL’s largest airport, but you‘re likely the slowest baggage claim in SE! How many more years of this terrible service? When will you raise the bar? #Embarrassing for MIA [MENTION] #NotThanksgivingYet",general_dissatisfaction_venting,0.0073,0.5828,True
2771078::cust1::2771076,2771078,10,[MENTION] Please advise how to resolve this! This is what I received. Luggage sans a wheel! [URL],baggage_delayed_lost,0.0474,0.6034,True
2771078::cust2::2771074,2771078,9,[MENTION] Please DM me. We had to leave after 60 minute wait.,flight_delay,0.0285,0.6134,True
2771081::cust0::2771081,2771081,5,Let’s give a big shoutout to [MENTION] for making me miss my flight today! Thank you so much!,missed_connection_rebooking,0.0309,0.5329,True
2771081::cust1::2771080,2771081,2,[MENTION] I got to the terminal 10 minutes before departure and they wouldn’t let me on after sprinting through the airport. The plane is still sitting here. How your morning going?,missed_connection_rebooking,0.0219,0.5692,True
2771081::cust2::2771083,2771081,2,"[MENTION] I wouldn’t be so mad if my first flight got me here on time. I was told I could make it, I did make it and was turned away for a plane that is not delayed and still sitting at the terminal. End rant. Have a nice day",missed_connection_rebooking,0.043,0.5225,True
2771086::cust0::2771086,2771086,3,Hey [MENTION] FYI you shouldn’t put a tv in front of someone and then make them pay to use it. There’s a reason I’ll choose [MENTION] [MENTION] and [MENTION] when I can.,other_non_actionable,0.0221,0.6853,True
2771090::cust0::2771090,2771090,10,[MENTION] We haven’t flown [MENTION] from CMH in awhile. Remind me... do they offer skycaps at the curb for bag check? Thanks!,flight_status_inquiry,0.0406,0.6643,True
2771090::cust1::2771088,2771090,8,[MENTION] Good to know; thanks. See you #upintheair tomorrow.,other_acknowledgement_thanks,0.0589,0.5692,True
2771092::cust0::2771092,2771092,9,[MENTION] [MENTION] [MENTION] Really disappointing experience [MENTION] . With an Emerald and Sapphire told they had to chose between their 10yr or 9yr old daughters to bring into the lounge with their elderly mother. #wouldnthappenwithqantas #shameamericanairlines,staff_conduct_complaint,0.0053,0.7267,False
2771098::cust0::2771098,2771098,2,Big let down from [MENTION] ! Changed my gate with no announcement to another part of the airport. Get it together!,flight_delay,0.0069,0.6646,True
2771098::cust1::2771095,2771098,2,[MENTION] No! There was no way to get through the other security line in the 30 minutes I had after asking at the gate.,service_failure_complaint,0.0185,0.6656,True
