message_id,conversation_id,coarse_cluster,sampling_stratum,message_text,conversation_context,proposed_intent,confidence,competing_label,needs_review,secondary_issue_note,evidence_rationale,hard_negative_pair,language,candidate_intent,ambiguous,centroid_margin,nearest_other_intent
2586568::cust0::2586568,2586568,0,cross_cluster,How is lifting the ban on hunting endangered elephants for prize making America Great? This is making the WORLD a shittier place. Not cool Trump admin! Seems self serving for your sons and people like them. Leave the animals alone~ Hunting for fun NOT food is evil! [URL],"CUSTOMER: How is lifting the ban on hunting endangered elephants for prize making America Great? This is making the WORLD a shittier place. Not cool Trump admin! Seems self serving for your sons and people like them. Leave the animals alone~ Hunting for fun NOT food is evil! [URL]
CUSTOMER: [MENTION] We need to get this reposted: I support calling for delivery and airline companies to BAN TRANSPORT OF ANIMAL TROPHIES!! [MENTION] [MENTION] [MENTION] [MENTION] [MENTION]
AGENT: [MENTION] Since 2015, American has banned the transport of animal trophies. We have no plans to change our policy.
CUSTOMER: [MENTION] [MENTION] YESSSSSS [MENTION] ❤️",other_out_of_domain,high,,True,,The message is about a political issue and not related to American Airlines support.,,en,General Query,True,0.1933,service_failure_complaint
2588787::cust1::2588786,2588787,5,central,[MENTION] Have a nice flight! [URL],"CUSTOMER: When [MENTION] starts handing out free snacks since the flight keeps getting delayed: [URL]
AGENT: [MENTION] We don't want you to go hungry, Dre. Enjoy the snacks and we'll have you wheels up as quickly as possible!
CUSTOMER: [MENTION] Have a nice flight! [URL]",other_non_actionable,high,,True,,The message is a bare thanks and does not contain any request or problem.,,en,Positive Feedback,True,0.0152,positive_feedback_praise
2589772::cust0::2589772,2589772,5,boundary,PHL to LAX flight without a charger or entertainment system... wow [MENTION] ...,"CUSTOMER: PHL to LAX flight without a charger or entertainment system... wow [MENTION] ...
AGENT: [MENTION] We understand that staying connected is extremely important. We're always looking to update our fleet with new technology.",flight_status_inquiry,high,,True,,The customer is expressing dissatisfaction with the lack of entertainment and charger on the flight.,,en,Positive Feedback,True,0.0197,missed_connection_rebooking
2591102::cust6::2592378,2591102,5,central,[MENTION] [MENTION] Thank you so much I will forever take your airline.,"CUSTOMER: I’m determined to do something about this. #BeKindToElephants [URL]
CUSTOMER: [MENTION] lets ask ALL transportation companies.. from Airlines to package carriers to hauling companies to refuse to ship, transport, carry haul or move in any which way any ""trophy"" animal. [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION]
AGENT: [MENTION] Since 2015, American has banned the transport of animal trophies. We have no plans to change our policy.
CUSTOMER: [MENTION] thank you
CUSTOMER: [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] Which of u will deny elephant trophy on your flights? #bekindtoelephants 🐘
AGENT: [MENTION] Since 2015, American has banned the transport of animal trophies. We have no plans to change our policy.
CUSTOMER: [MENTION] Thank you.
CUSTOMER: [MENTION] [MENTION] Thank you very much.
CUSTOMER: [MENTION] [MENTION] Thank you so much I will forever take your airline.
CUSTOMER: [MENTION] [MENTION] Trophies from #Elephant and",other_non_actionable,high,,True,,The message is a bare thanks and does not contain any request or problem.,,en,Positive Feedback,True,0.0056,missed_connection_rebooking
2618696::cust0::2618696,2618696,7,known_error,[MENTION] missed my flight and you are going to charge me more than the flight costs to change it? I’m #platinum? Does that mean nothing. #poorservice #americanairlines #imayneedtoswitch,"CUSTOMER: [MENTION] missed my flight and you are going to charge me more than the flight costs to change it? I’m #platinum? Does that mean nothing. #poorservice #americanairlines #imayneedtoswitch
AGENT: [MENTION] We appreciate your loyalty and we're sorry to hear you're running late today. We can confirm you for $75. or you can fly standby for free.
CUSTOMER: [MENTION] You obviously didn’t read my message. That’s more expensive than buying a brand new flight. Other airlines I have status with wouldn’t charge me. #usairways never would of tried this
AGENT: [MENTION] You can fly standby at no charge. See our airport team to get on the list.
CUSTOMER: [MENTION] Poor #customerservice #usaidways #delta #southwest would all change me for free since I’m #platinum. Does #American not care about loyalty?
AGENT: [MENTION] We very much care about your loyalty, but for now, the only elite's that don't pay a fee for changes are Executive Platinum's.
CUSTOMER: [MENTION] You obviously don’t. You wil",refund_request,high,change_fee_dispute,True,change_fee_dispute,The customer is complaining about the change fee and the platinum status not being honored.,refund_request_vs_change_fee_dispute,en,Refunds and Charges,True,0.0053,change_fee_dispute
261892::cust1::261888,261892,11,cross_cluster,[MENTION] The mainline fleet is pretty great. The single-cabin regional birds are almost summarily awful. The two-cabin CRJs are solid planes.,"CUSTOMER: There are few flying experiences worse than the ERJ-145. I really wish [MENTION] would retire this airborne Greyhound. Awful plane. [MENTION] The Dash-8 is definitely worse; it’s the airborne equivalent of a 15-passenger van. Upside, if you’re on an 8, you’re only on 13 minutes.
AGENT: [MENTION] Our team's working hard to update our fleet and we appreciate your feedback. You can find out more info here: [URL]
CUSTOMER: [MENTION] The mainline fleet is pretty great. The single-cabin regional birds are almost summarily awful. The two-cabin CRJs are solid planes.
AGENT: [MENTION] Thanks for giving us more details, Andy! We'll share your comments with our leadership team.",other_non_actionable,high,,True,,The message is a bare thanks and does not contain any request or problem.,,en,Flight Cancellation,True,-0.0458,general_dissatisfaction_venting
2641145::cust1::2641144,2641145,8,boundary,"[MENTION] A direct message was sent with details. Thank you, AmericanAir. You all are amazing!","CUSTOMER: [MENTION] I need to connect with you guys regarding a military homecoming happening TODAY! Please retweet/message me for details!
AGENT: [MENTION] Please DM the record locator and all details, Katie. What can we help with?
CUSTOMER: [MENTION] A direct message was sent with details. Thank you, AmericanAir. You all are amazing!
AGENT: [MENTION] We got your DM. Give us a moment to take a look.",other_non_actionable,high,,True,,The message is a bare thanks and does not contain any request or problem.,,en,No Feedback,True,-0.0057,positive_feedback_praise
2643159::cust0::2643158,2643159,8,central,[MENTION] thank you!,"AGENT: [MENTION] It's been scanned to baggage claim at 10:23p local time, so it should be coming down soon.
CUSTOMER: [MENTION] thank you!
AGENT: [MENTION] You bet.",other_non_actionable,high,,True,,The message is a bare thanks and does not contain any request or problem.,,en,No Feedback,True,-0.1213,other_acknowledgement_thanks
2653909::cust0::2653909,2653909,0,spanish,Varado en #miami por vuelo de #AmericanAirlines. 12 horas de retraso en vuelo a #Santiago #SantiagodeChile #chile. Lamento no poder votar #EleccionesChile2017 [MENTION] ( me dieron boucher de 15 dólares para cenar - Acá imposible ),"CUSTOMER: Varado en #miami por vuelo de #AmericanAirlines. 12 horas de retraso en vuelo a #Santiago #SantiagodeChile #chile. Lamento no poder votar #EleccionesChile2017 [MENTION] ( me dieron boucher de 15 dólares para cenar - Acá imposible )
AGENT: [MENTION] Oh wow, please follow and send us a quick DM with your record locator. We'd like to catch an update for you.",flight_delay,high,flight_cancellation,True,flight_cancellation,"The customer is complaining about a 12-hour delay and mentions not being able to vote, which could be seen as a cancellation.",flight_delay_vs_flight_cancellation,es,General Query,True,-0.0112,flight_cancellation
2653940::cust0::2653940,2653940,2,boundary,"[MENTION] terrible customer service, 12 hours delay it’s not a delay its cancellation, won’t be able to vote in Chile tomorrow 😡😡😡","CUSTOMER: [MENTION] terrible customer service, 12 hours delay it’s not a delay its cancellation, won’t be able to vote in Chile tomorrow 😡😡😡
AGENT: [MENTION] We do all possible to avoid delays, Isabel. We're so sorry that your travel plans have been affected.",flight_cancellation,high,flight_delay,True,flight_delay,"The customer is complaining about a 12-hour delay and mentions not being able to vote, which could be seen as a cancellation.",flight_cancellation_vs_flight_delay,en,Flight Delay,True,0.0674,flight_delay
2692268::cust0::2692268,2692268,11,boundary,. [MENTION] flight from MIA to Ecuador circled a few times and turned back to airport. Waiting to find out what the problem is. [URL],"CUSTOMER: . [MENTION] flight from MIA to Ecuador circled a few times and turned back to airport. Waiting to find out what the problem is. [URL]
AGENT: [MENTION] The flight will be arriving back in MIA at 5p to check on a mechanical issue.",flight_delay,high,,True,,"Customer reports flight circling and turning back due to mechanical issue, indicating a delay.",,en,Flight Cancellation,True,0.041,baggage_delayed_lost
2699529::cust3::2699527,2699529,9,central,"[MENTION] Btw your customer relations service so far has been a joke. They did not even take time to read my complaint, but instead just responded with a standard copied pasted response which did only peripherally address my issues.","CUSTOMER: [MENTION] Last picture of my Ferragamo Suit before #AmericanAirlines lost it on AA37 from MAD to DFW. Trusted first class attendant to take care of my Suit Cover with suit, shirts etc and hang it in the closed drawer, but he lost/stole it and AA refuses to take responsibility.
AGENT: [MENTION] We're you able to file a lost and found claim, Martin?
CUSTOMER: [MENTION] Sure I did! Nothing found, and given the shameful failure of #AmericanAirlines to take responsibility for this incidence, I sincerely doubt that you will ""waste"" your resources to even seriously search for it. Primarily you owe your share holders, not your customers, right?
CUSTOMER: [MENTION] [MENTION] Given that the suit was in their sole custody when ""lost"", theft by one of the AA employees is the most likely scenario. Happened before at Air France. Dont lose too much time with their so called customer service. Just sue them if they dont come up with a solution asap.
CUSTOMER: [MENTION] Btw your customer relat",service_failure_complaint,high,,True,,Customer complains about poor service and unresponsiveness of customer relations.,"flight_delay, baggage_delayed_lost",en,Customer Service,True,0.0253,staff_conduct_complaint
2704435::cust0::2704435,2704435,7,central,[MENTION] not thinking smart about how to take care of customers. Trying to charge me $400 in fees to use HALF of a round-trip flight I bought. Why is my company paying you $1500/week for my travel? Switching to [MENTION] or [MENTION] may make more sense.,"CUSTOMER: [MENTION] not thinking smart about how to take care of customers. Trying to charge me $400 in fees to use HALF of a round-trip flight I bought. Why is my company paying you $1500/week for my travel? Switching to [MENTION] or [MENTION] may make more sense.
AGENT: [MENTION] We love our friends at United and we're ready to give you a lift anytime. Where are we going?",change_fee_dispute,high,,True,,Customer is disputing the fee for using half of a round-trip flight.,,en,Refunds and Charges,True,0.1145,refund_request
